sawyer-brown	buick	84	119	6.26	('baby', 5)	('baby_drives', 5)	('baby_drives_buick', 5)
sawyer-brown	old-pair-of-shoes	74	164	6.56	('old', 8)	('pair_shoes', 5)	('old_pair_shoes', 5)
sawyer-brown	800-pound-jesus	110	155	3.97	('his', 5)	('man_than', 2)	("he's_an_eight", 2)
sawyer-brown	oh-what-a-night-in-bethlehem	34	105	3.5	('oh', 17)	('what_night', 11)	('oh_what_night', 11)
sawyer-brown	old-photographs	66	89	5.56	('all', 5)	('get_back', 2)	('back_picture_again', 2)
sawyer-brown	axe-to-grind	91	216	6.75	('an', 14)	('an_ax', 11)	('an_ax_grind', 11)
sawyer-brown	a-different-tune	85	143	4.21	('one', 6)	('use_new', 4)	('man_could_use', 4)
sawyer-brown	where-was-i	90	157	4.91	('was', 11)	('where_was', 7)	('was_when_stopped', 7)
sawyer-brown	did-it-for-love	111	220	4.68	('did', 12)	('did_love', 8)	('satisfaction_was_rage', 4)
sawyer-brown	christmas-all-year-long	66	125	5.21	('christmas', 10)	('christmas_all', 6)	('christmas_all_year', 6)
sawyer-brown	a-love-like-this	50	73	4.87	('would', 7)	('who_would', 3)	('who_would_have', 3)
sawyer-brown	homestead-in-my-heart	83	115	6.39	('new', 4)	('so_until', 3)	('until_find_place', 3)
sawyer-brown	fire-in-the-rain	45	82	4.1	('trying', 7)	("it's_trying", 6)	("it's_trying_build", 5)
sawyer-brown	angles-we-have-heard-on-high	45	82	3.73	('gloria', 10)	('gloria_excelsis', 6)	('gloria_excelsis_deo', 6)
sawyer-brown	rosie-knows	76	166	5.53	('but', 9)	('wont_say', 6)	('knows_but_she', 6)
sawyer-brown	circles	79	169	4.12	('one', 15)	('one_around', 13)	('thank_god_circles', 6)
sawyer-brown	every-twist-and-turn	91	120	4.44	('chorus', 4)	('every_twist', 3)	('every_twist_turn', 3)
